rid,cls,偏差値
202501010412,1勝クラス,54.443599166390044
202501010501,未勝利,43.31795422309286
202501010502,未勝利,39.5594079355888
202501010503,未勝利,46.692278158868106
202501010504,未勝利,44.61830329211451
202501010506,未勝利,44.708030433707066
202501010507,1勝クラス,41.299939833657284
202501010508,1勝クラス,51.44815920863605
202501010509,1勝クラス,45.10557949411254
202501010510,2勝クラス,56.10260133628257
202501010511,重賞,91.46251113337345
202501010512,1勝クラス,51.76630576046251
202501010601,未勝利,41.28576450766592
202501010602,未勝利,35.83408763309032
202501010603,未勝利,40.935721672581195
202501010604,未勝利,40.570154580670774
202501010606,未勝利,36.43379628684483
202501010607,1勝クラス,43.685668974435224
202501010608,1勝クラス,50.00487696618924
202501010609,1勝クラス,51.2015265604542
202501010610,2勝クラス,54.397196793177415
202501010611,OP,66.83067981114802
202501010612,2勝クラス,62.635702708553815
202501010701,未勝利,39.2213186935527
202501010702,未勝利,40.51017284214344
202501010703,未勝利,36.139560281054585
202501010704,未勝利,43.66848401600186
202501010706,未勝利,40.08999306644141
202501010707,1勝クラス,47.27056103397176
202501010708,1勝クラス,50.22141876983097
202501010709,OP,46.49464371390832
202501010710,2勝クラス,51.39123163193645
202501010711,3勝クラス,70.42246660145793
202501010712,1勝クラス,43.21121795009552
202501010801,未勝利,43.39715443801394
202501010802,未勝利,41.82333029096931
202501010803,未勝利,40.79457876799473
202501010804,未勝利,38.306811992812925
202501010806,1勝クラス,42.49228421065914
202501010807,1勝クラス,50.722128094824384
202501010808,1勝クラス,49.9085447958962
202501010809,1勝クラス,45.53305987455504
202501010810,2勝クラス,52.266370645016764
202501010811,重賞,78.44560472088212
202501010812,2勝クラス,55.211501432748115
202501020101,未勝利,48.29111910391887
202501020102,未勝利,37.01947976107262
202501020103,未勝利,40.81925738126959
202501020104,未勝利,38.81196514984558
202501020106,1勝クラス,46.50765102666113
202501020107,1勝クラス,48.5168335770009
202501020108,1勝クラス,48.77162294124537
202501020109,OP,52.891369199289095
202501020110,2勝クラス,50.55526438935086
202501020111,3勝クラス,59.82565550167333
202501020112,1勝クラス,51.96528907692352
202501020201,未勝利,38.886291257319755
202501020202,未勝利,44.875711923653604
202501020203,未勝利,40.744496720735
202501020204,未勝利,41.03917953393556
202501020206,未勝利,43.54598148914517
202501020207,1勝クラス,37.86422253308799
202501020208,1勝クラス,45.785889827563004
202501020209,1勝クラス,49.98204075321706
202501020210,2勝クラス,56.329455439039556
202501020211,重賞,72.93485453183641
202501020212,2勝クラス,58.198150255551326
202501020301,未勝利,39.51329775329415
202501020302,未勝利,45.2105723544441
202501020303,未勝利,40.56624440693775
202501020304,未勝利,42.93715490724513
202501020306,未勝利,41.20613957313978
202501020307,1勝クラス,46.84776852984412
202501020308,1勝クラス,45.77341788561329
202501020309,OP,54.349859947990154
202501020310,2勝クラス,60.41210927434669
202501020311,2勝クラス,56.91976466625384
202501020312,1勝クラス,47.60519653508082
202501020401,未勝利,41.93391084560957
202501020402,未勝利,43.42036878769612
202501020403,未勝利,40.43035426231639
202501020404,未勝利,42.61805871124369
202501020406,未勝利,39.85706083472954
202501020407,1勝クラス,45.33561156654056
202501020408,1勝クラス,46.1877009657932
202501020409,1勝クラス,50.123502617923
202501020410,2勝クラス,50.822777541154295
202501020411,3勝クラス,65.1112879575203
202501020412,1勝クラス,49.711556284039396
202501020501,未勝利,38.472067715144526
202501020502,未勝利,40.928609463037006
202501020503,未勝利,37.556466305748444
202501020504,未勝利,44.25231897123173
202501020506,未勝利,42.59855025812701
202501020507,1勝クラス,51.67298667347714
202501020508,1勝クラス,43.15500058708457
202501020509,1勝クラス,49.25592297659675
202501020510,2勝クラス,53.16420622991546
202501020511,重賞,57.14455189167636
202501020512,1勝クラス,51.615800639398906
202501020601,未勝利,48.1650468206256
202501020602,未勝利,45.71058051917333
202501020603,未勝利,40.8641289129987
202501020604,未勝利,42.79534848927611
202501020605,未勝利,42.08011512406936
202501020606,1勝クラス,44.43861091285986
202501020607,1勝クラス,44.26206731164535
202501020608,1勝クラス,47.123485110754494
202501020609,2勝クラス,60.100299938333485
202501020610,2勝クラス,59.055734344579754
202501020611,OP,72.22822077222239
202501020612,1勝クラス,45.17725217862648
202502010101,未勝利,44.704390019111905
202502010102,未勝利,47.01237888335349
202502010103,未勝利,38.24198249570378
202502010104,未勝利,47.90375640404142
202502010106,未勝利,46.78949663217865
202502010107,1勝クラス,46.6738491409038
202502010108,1勝クラス,46.27342290723803
202502010109,1勝クラス,51.22032512303018
202502010110,2勝クラス,54.8858180594027
202502010111,重賞,70.77806628724488
202502010112,1勝クラス,43.35945146213156
202502010201,未勝利,39.63284601424992
202502010202,未勝利,47.351180756095886
202502010203,未勝利,40.03905327958057
202502010204,未勝利,47.011088723421544
202502010206,未勝利,43.60001276882837
202502010207,1勝クラス,39.90199209705928
202502010208,1勝クラス,42.67002113004155
202502010209,1勝クラス,53.352664244046295
202502010210,2勝クラス,53.9078334367157
202502010211,2勝クラス,48.663043255440456
202502010212,1勝クラス,51.005888323670334
202502010301,未勝利,37.87558897390418
202502010302,未勝利,40.09372499681866
202502010303,未勝利,44.511002783902086
202502010304,未勝利,41.50398488166604
202502010307,未勝利,42.205449888189264
202502010308,1勝クラス,40.48996102663848
202502010309,1勝クラス,44.42834630646472
202502010310,1勝クラス,49.35071369989541
202502010311,2勝クラス,44.60011878657926
202502010312,1勝クラス,52.972342649191155
202502010401,未勝利,40.00162028979359
202502010402,未勝利,43.70935473530153
202502010403,未勝利,37.63238803024897
202502010404,未勝利,42.668678609849884
202502010406,未勝利,44.85195720854052
202502010407,1勝クラス,51.82063220300947
202502010408,1勝クラス,42.532911690352805
202502010409,1勝クラス,44.28388092291422
202502010410,2勝クラス,57.21756018629662
202502010411,3勝クラス,56.19368804966391
202502010412,1勝クラス,47.979442375912036
202502010501,未勝利,38.65724985755622
202502010502,未勝利,44.42634340911818
202502010503,未勝利,43.140110995662646
202502010504,未勝利,45.78577055098852
202502010506,未勝利,44.55420547154598
202502010507,1勝クラス,48.889804161176954
202502010508,1勝クラス,46.663673227694936
202502010509,1勝クラス,46.22959248441751
202502010510,2勝クラス,57.32741788035649
202502010511,OP,68.3588455122347
202502010512,1勝クラス,51.917957413968615
202502010601,未勝利,41.84501105920445
202502010602,未勝利,39.68470343770312
202502010603,未勝利,41.76513651989936
202502010604,未勝利,51.482461204228294
202502010606,未勝利,41.541845275691664
202502010607,1勝クラス,43.75325036678243
202502010608,1勝クラス,52.02138811221631
202502010609,1勝クラス,50.51669216047053
202502010610,2勝クラス,51.812073520242386
202502010611,重賞,77.08160933161241
202502010612,2勝クラス,50.24118635159558
202502010701,未勝利,41.013001292505976
202502010702,未勝利,37.53262394899499
202502010703,未勝利,41.16733776423045
202502010704,未勝利,40.9198570508555
202502010706,未勝利,42.173130687306724
202502010707,1勝クラス,45.476668743424916
202502010708,1勝クラス,40.99683652967689
202502010709,1勝クラス,52.93178663109323
202502010710,2勝クラス,65.09085602911597
202502010711,3勝クラス,58.92494082716722
202502010712,1勝クラス,47.329672729718254
202502010801,未勝利,41.96972932882414
202502010802,未勝利,35.87190970236921
202502010803,未勝利,39.21135678838282
202502010804,未勝利,40.96653053539133
202502010806,未勝利,40.257143472541216
202502010807,1勝クラス,46.88502057182968
202502010808,1勝クラス,53.898893275238294
202502010809,2勝クラス,54.66113085804443
202502010810,2勝クラス,48.869421084612185
202502010811,OP,86.88521725850208
202502010812,1勝クラス,45.478558470973546
202502010901,未勝利,39.43282669476802
202502010902,未勝利,36.969184425335406
202502010903,未勝利,45.18007863178068
202502010904,未勝利,42.8593767434655
202502010906,未勝利,43.477541428054025
202502010907,1勝クラス,46.037348717654176
202502010908,1勝クラス,46.3183191885517
202502010909,1勝クラス,53.56372518550782
202502010910,2勝クラス,54.47407098350892
202502010911,3勝クラス,62.11003930058484
202502010912,1勝クラス,45.32759728179945
202502011001,未勝利,42.323488829937304
202502011002,未勝利,40.43889051330887
202502011003,未勝利,39.6120062858286
202502011004,未勝利,39.404187019932586
202502011006,未勝利,38.14659495679478
202502011007,1勝クラス,48.68118337860648
202502011008,1勝クラス,46.86316757342449
202502011009,2勝クラス,56.77448882347007
202502011010,2勝クラス,52.00306412018188
202502011011,OP,64.8940555819435
202502011012,1勝クラス,48.8904097426136
202502011101,未勝利,36.58054060959335
202502011102,未勝利,36.69993894522061
202502011103,未勝利,40.04925162578343
202502011104,未勝利,40.79608339285821
202502011105,未勝利,39.51259786616855
202502011106,未勝利,43.68061909104925
202502011107,1勝クラス,45.192304805706456
202502011108,1勝クラス,51.34078166160242
202502011109,1勝クラス,51.86888284459675
202502011110,2勝クラス,57.60965237220477
202502011111,OP,85.54449595920615
202502011112,1勝クラス,43.223863765461765
202502011201,未勝利,43.39665166333402
202502011202,未勝利,39.22950580664927
202502011203,未勝利,41.648054381521185
202502011204,未勝利,37.43213620097729
202502011206,未勝利,41.41113653000448
202502011207,1勝クラス,46.61313099674321
202502011208,1勝クラス,51.27391635731184
202502011209,2勝クラス,55.860654187831
202502011210,2勝クラス,60.10493074286518
202502011211,重賞,52.78513194624602
202502011212,1勝クラス,47.48926361683729
202503010101,未勝利,42.74312451433387
202503010102,未勝利,41.56037854278354
202503010103,未勝利,45.33664139900195
202503010104,未勝利,41.31980302838606
202503010105,未勝利,41.65670475282029
202503010106,未勝利,41.73730199864377
202503010107,1勝クラス,41.05058349080002
202503010108,1勝クラス,40.679328661087155
202503010109,1勝クラス,44.784130327577785
202503010110,2勝クラス,49.53628613283601
202503010111,OP,77.5125935181083
202503010112,1勝クラス,35.80228992649692
202503010201,未勝利,45.150866583677
202503010202,未勝利,38.96000765436787
202503010203,未勝利,39.83742783977979
202503010204,未勝利,47.859361931732735
202503010205,未勝利,45.60133350426468
202503010206,1勝クラス,39.32503087442965
202503010207,1勝クラス,37.61483180690801
202503010208,1勝クラス,39.26236813752266
202503010209,2勝クラス,46.994594784150635
202503010210,3勝クラス,57.48747984099501
202503010211,OP,65.87492326063872
202503010212,1勝クラス,42.132897946806715
202503010301,未勝利,38.733935413927945
202503010302,未勝利,40.278248171390956
202503010303,未勝利,43.176625292384976
202503010304,未勝利,47.59545441419354
202503010305,未勝利,43.74291256400916
202503010306,未勝利,38.73786820445373
202503010307,1勝クラス,38.929525953859056
202503010308,1勝クラス,34.40206236790635
202503010309,1勝クラス,55.392018480575885
202503010310,1勝クラス,40.86202683635994
202503010311,2勝クラス,54.03517074721693
202503010312,1勝クラス,37.861715696836896
202503010401,未勝利,37.607970347912506
202503010402,未勝利,45.70132104224711
202503010403,未勝利,43.496581752162605
202503010404,未勝利,42.45964892921022
202503010405,未勝利,43.31101789799191
202503010406,未勝利,45.03820553866125
202503010407,1勝クラス,43.29544821504398
202503010408,1勝クラス,41.235087264886886
202503010409,1勝クラス,37.43666603509664
202503010410,2勝クラス,50.512451931785485
202503010411,重賞,71.0126743293716
202503010412,1勝クラス,39.597397472572
202503010501,未勝利,45.45423598336211
202503010502,未勝利,41.932016456976264
202503010503,未勝利,41.65374131600284
202503010504,未勝利,36.91937628062359
202503010505,未勝利,41.68682165056828
202503010506,未勝利,43.465902625087494
202503010507,1勝クラス,40.13954332559873
202503010508,1勝クラス,34.20352690203445
202503010509,1勝クラス,53.30430197420726
202503010510,1勝クラス,39.09445712782308
202503010511,2勝クラス,50.83336719820368
202503010512,1勝クラス,43.41946645311286
202503010601,未勝利,41.17967349760272
202503010602,未勝利,38.29804710443179
202503010603,未勝利,47.62983904617895
202503010604,未勝利,39.147940435326504
202503010605,未勝利,44.16758220824464
202503010606,1勝クラス,43.03835201864271
202503010607,1勝クラス,37.06703082655257
202503010608,1勝クラス,37.28716551241261
202503010609,1勝クラス,41.7044662966353
202503010610,2勝クラス,55.699811498859994
202503010611,OP,64.3024089635445
202503010612,1勝クラス,39.330527366153326
